,code_module,code_presentation,id_student,0,1,2,3,4,5,6,7,8,final_result
11356,DDD,2014J,399794,2,8,23,62,9,61,56,44,35,Fail
11357,DDD,2014J,400091,107,37,58,84,78,125,97,116,102,Pass
11358,DDD,2014J,402958,54,293,212,239,151,155,237,336,295,Pass
11359,DDD,2014J,403052,0,1,18,0,0,17,0,0,0,Fail
11360,DDD,2014J,407487,0,0,5,10,1,25,11,23,94,Fail
11361,DDD,2014J,408344,0,0,0,0,0,0,0,24,3,Fail
11362,DDD,2014J,409205,45,21,70,67,80,60,54,33,105,Pass
11363,DDD,2014J,410767,806,1302,781,993,1131,859,491,689,301,Pass
11364,DDD,2014J,411549,68,39,113,220,156,20,106,143,153,Fail
11365,DDD,2014J,412717,117,276,269,70,118,109,69,185,155,Pass
11366,DDD,2014J,413087,0,0,14,33,2,20,19,34,34,Fail
11367,DDD,2014J,414094,48,100,19,86,61,156,73,57,185,Fail
11368,DDD,2014J,414963,83,85,122,205,209,253,77,159,242,Pass
11369,DDD,2014J,419913,148,136,186,444,248,211,189,657,421,Pass
11370,DDD,2014J,420141,76,138,80,87,92,148,74,254,126,Pass
11371,DDD,2014J,420560,34,7,46,92,64,98,89,93,191,Pass
11372,DDD,2014J,420762,92,74,37,83,99,95,85,98,112,Distinction
11373,DDD,2014J,421185,111,68,150,113,4,49,45,46,49,Pass
11374,DDD,2014J,422343,0,1,17,22,0,7,22,33,120,Distinction
11375,DDD,2014J,424211,250,349,127,34,51,58,105,144,68,Pass
11376,DDD,2014J,425910,49,18,62,46,27,30,132,125,144,Fail
11377,DDD,2014J,428116,59,31,0,11,10,55,23,27,27,Pass
11378,DDD,2014J,431136,24,33,27,149,100,72,54,64,62,Fail
11379,DDD,2014J,432642,27,18,112,115,116,103,20,158,302,Fail
11380,DDD,2014J,434002,97,315,14,0,4,0,1,1,25,Pass
11381,DDD,2014J,435572,77,0,18,43,41,34,96,81,251,Pass
11382,DDD,2014J,436898,73,131,28,105,88,47,43,121,79,Distinction
11383,DDD,2014J,441087,44,156,94,57,21,38,29,172,34,Pass
11384,DDD,2014J,441897,34,12,63,52,3,51,32,36,51,Pass
11385,DDD,2014J,442549,0,0,34,44,54,89,47,103,149,Fail
11386,DDD,2014J,443275,114,33,169,172,125,229,143,285,132,Pass
11387,DDD,2014J,443539,168,107,53,100,172,153,148,459,335,Pass
11388,DDD,2014J,444180,47,52,68,184,145,132,75,245,192,Pass
11389,DDD,2014J,444766,320,338,218,408,371,312,221,345,182,Pass
11390,DDD,2014J,445239,38,124,151,234,220,221,254,304,181,Pass
11391,DDD,2014J,445351,0,0,0,0,0,0,0,0,7,Fail
11392,DDD,2014J,445429,55,17,135,237,20,137,52,38,143,Pass
11393,DDD,2014J,445451,105,77,119,58,68,94,46,205,232,Pass
11394,DDD,2014J,446097,61,39,179,57,228,84,138,230,328,Pass
11395,DDD,2014J,446730,342,654,277,430,385,480,229,592,239,Pass
11396,DDD,2014J,446761,53,168,51,98,121,98,133,102,164,Pass
11397,DDD,2014J,447510,43,50,23,16,16,25,52,98,133,Pass
11398,DDD,2014J,447644,114,161,20,18,6,35,38,57,176,Pass
11399,DDD,2014J,464748,9,0,77,190,24,91,89,74,67,Pass
11400,DDD,2014J,464968,25,41,22,118,36,117,39,217,108,Pass
11401,DDD,2014J,465564,16,76,57,155,222,186,104,338,206,Pass
11402,DDD,2014J,465629,62,132,2,50,22,75,70,107,94,Pass
11403,DDD,2014J,466230,74,56,85,32,21,129,34,101,202,Pass
11404,DDD,2014J,466289,68,111,166,145,88,70,135,150,39,Pass
11405,DDD,2014J,467893,81,254,151,186,124,93,127,235,382,Pass
11406,DDD,2014J,468386,0,0,0,0,15,159,96,121,68,Fail
11407,DDD,2014J,468720,39,88,62,97,78,124,21,76,78,Pass
11408,DDD,2014J,468845,83,71,38,60,111,70,32,153,165,Pass
11409,DDD,2014J,469624,61,20,69,86,102,91,47,95,57,Fail
11410,DDD,2014J,469633,0,56,57,53,41,88,47,65,111,Pass
11411,DDD,2014J,470555,0,0,0,0,0,0,0,0,8,Fail
11412,DDD,2014J,470914,49,4,81,64,87,12,79,29,83,Pass
11413,DDD,2014J,471976,0,0,0,0,0,0,12,58,80,Fail
11414,DDD,2014J,472073,53,60,58,64,60,138,30,169,171,Pass
11415,DDD,2014J,472616,106,37,25,27,26,100,58,115,106,Distinction
11416,DDD,2014J,472949,0,0,15,0,44,14,25,83,79,Fail
11417,DDD,2014J,473129,9,39,13,21,2,23,36,50,58,Pass
11418,DDD,2014J,474246,0,0,0,0,0,0,0,43,162,Fail
11419,DDD,2014J,475839,0,0,1,22,4,88,59,147,204,Fail
11420,DDD,2014J,475863,59,135,78,127,124,83,75,230,183,Pass
11421,DDD,2014J,475908,125,22,26,50,128,76,25,116,79,Fail
11422,DDD,2014J,477354,87,836,155,402,221,147,249,523,674,Pass
11423,DDD,2014J,477556,40,37,24,32,15,36,19,31,28,Fail
11424,DDD,2014J,478517,8,0,0,20,31,74,165,106,133,Fail
11425,DDD,2014J,479553,62,155,39,137,70,31,76,217,353,Pass
11426,DDD,2014J,482173,146,106,42,88,42,6,7,0,42,Pass
11427,DDD,2014J,483136,81,62,4,27,13,10,29,27,69,Pass
11428,DDD,2014J,483149,120,135,174,161,127,52,69,69,136,Pass
11429,DDD,2014J,483200,125,151,134,306,245,209,122,288,466,Pass
11430,DDD,2014J,485282,12,4,42,28,65,23,92,212,462,Pass
11431,DDD,2014J,485421,35,8,45,28,26,56,44,150,26,Pass
11432,DDD,2014J,486287,163,388,168,342,280,270,282,431,295,Pass
11433,DDD,2014J,487556,54,208,19,12,32,154,50,193,109,Pass
11434,DDD,2014J,487607,0,0,24,9,39,33,51,32,99,Fail
11435,DDD,2014J,488941,233,200,153,119,164,103,220,205,259,Distinction
11436,DDD,2014J,490629,95,48,31,97,62,85,36,119,103,Pass
11437,DDD,2014J,492480,0,11,75,58,26,54,49,54,51,Pass
11438,DDD,2014J,492496,153,92,97,100,155,70,95,239,166,Distinction
11439,DDD,2014J,493207,87,40,34,70,29,27,51,72,162,Fail
11440,DDD,2014J,493434,0,0,0,5,0,0,0,0,0,Fail
11441,DDD,2014J,493876,0,5,9,28,43,25,32,114,117,Fail
11442,DDD,2014J,495493,117,145,50,133,176,180,103,77,188,Pass
11443,DDD,2014J,495615,73,17,63,130,125,137,109,155,331,Pass
11444,DDD,2014J,495881,186,86,106,194,163,196,183,264,530,Pass
11445,DDD,2014J,496494,0,0,0,0,0,0,0,0,10,Fail
11446,DDD,2014J,496916,11,107,19,237,132,150,146,311,190,Pass
11447,DDD,2014J,500707,0,0,0,30,6,23,28,123,142,Fail
11448,DDD,2014J,502470,45,26,47,67,77,43,15,76,55,Pass
11449,DDD,2014J,504064,126,3,201,106,124,188,97,106,119,Fail
11450,DDD,2014J,504251,27,94,10,40,65,91,39,158,219,Pass
11451,DDD,2014J,504552,6,0,2,5,6,13,33,28,16,Fail
11452,DDD,2014J,504589,126,4,35,75,13,37,46,56,42,Pass
11453,DDD,2014J,506824,0,0,0,0,0,0,0,0,22,Fail
11454,DDD,2014J,507478,0,0,0,7,4,5,30,16,22,Fail
11455,DDD,2014J,508615,1,0,22,3,5,11,0,3,48,Fail
11456,DDD,2014J,508859,522,1047,313,225,195,244,215,512,697,Pass
11457,DDD,2014J,508872,0,0,0,0,0,1,0,18,24,Fail
11458,DDD,2014J,509933,9,4,29,45,17,27,61,95,314,Fail
11459,DDD,2014J,510424,0,0,18,15,33,29,55,105,61,Pass
11460,DDD,2014J,510456,324,589,324,577,564,543,454,675,296,Distinction
11461,DDD,2014J,511345,116,75,58,138,68,30,31,120,98,Pass
11462,DDD,2014J,511676,45,18,39,43,22,7,122,66,225,Fail
11463,DDD,2014J,512046,7,55,63,68,47,88,97,161,73,Pass
11464,DDD,2014J,514277,21,9,25,22,10,29,23,58,55,Distinction
11465,DDD,2014J,514324,0,0,0,0,0,7,44,35,55,Fail
11466,DDD,2014J,515052,40,3,36,89,17,19,24,49,37,Fail
11467,DDD,2014J,515645,3,25,71,23,46,39,45,38,96,Fail
11468,DDD,2014J,516562,0,0,0,66,60,83,28,82,45,Fail
11469,DDD,2014J,518244,289,235,206,172,252,234,178,196,199,Pass
11470,DDD,2014J,520349,8,40,71,92,111,118,163,272,240,Pass
11471,DDD,2014J,523762,0,3,65,45,24,61,44,103,67,Pass
11472,DDD,2014J,524427,104,36,77,102,24,163,118,101,58,Pass
11473,DDD,2014J,525068,118,48,23,33,7,29,17,64,115,Distinction
11474,DDD,2014J,525870,69,4,53,171,81,51,30,87,117,Pass
11475,DDD,2014J,526352,102,1,105,170,117,159,0,156,56,Pass
11476,DDD,2014J,531646,30,46,71,38,53,38,67,95,71,Fail
11477,DDD,2014J,532236,60,21,28,48,6,21,28,38,73,Pass
11478,DDD,2014J,535220,6,17,65,83,8,60,53,138,102,Fail
11479,DDD,2014J,535351,0,0,0,0,0,0,0,1,27,Fail
11480,DDD,2014J,536296,31,19,33,54,18,149,48,200,315,Pass
11481,DDD,2014J,537577,67,144,56,99,63,45,39,70,52,Pass
11482,DDD,2014J,540821,42,79,122,305,239,189,145,485,108,Fail
11483,DDD,2014J,543478,9,0,13,48,22,10,29,167,111,Fail
11484,DDD,2014J,545752,14,92,52,14,26,21,16,89,79,Fail
11485,DDD,2014J,546299,21,12,25,20,13,36,34,49,49,Fail
11486,DDD,2014J,546773,0,0,0,0,0,112,92,70,209,Fail
11487,DDD,2014J,550142,0,1,0,0,0,3,28,72,144,Fail
11488,DDD,2014J,550358,8,0,31,8,0,23,43,100,11,Fail
11489,DDD,2014J,550380,0,0,8,25,38,43,84,178,94,Fail
11490,DDD,2014J,551440,0,0,0,0,0,0,0,59,7,Fail
11491,DDD,2014J,552114,14,55,65,158,33,169,39,66,235,Fail
11492,DDD,2014J,552965,384,331,518,465,381,324,392,1051,787,Pass
11493,DDD,2014J,553367,147,53,51,74,102,154,70,212,267,Pass
11494,DDD,2014J,554746,0,0,23,69,101,44,51,79,44,Fail
11495,DDD,2014J,554863,44,12,47,95,22,68,71,173,175,Pass
11496,DDD,2014J,555989,38,11,64,115,1,15,58,43,89,Pass
11497,DDD,2014J,556374,67,6,107,29,0,10,5,0,6,Fail
11498,DDD,2014J,556514,175,146,155,120,166,154,148,174,281,Pass
11499,DDD,2014J,557237,57,37,68,165,127,123,134,259,126,Pass
11500,DDD,2014J,557389,313,243,164,291,380,452,525,881,965,Pass
11501,DDD,2014J,559447,176,131,165,249,320,215,149,234,209,Pass
11502,DDD,2014J,559707,12,10,10,27,53,22,32,65,58,Fail
11503,DDD,2014J,559852,76,126,46,56,88,117,105,169,99,Pass
11504,DDD,2014J,560301,21,13,45,45,44,53,37,67,64,Pass
11505,DDD,2014J,561848,0,1,0,0,0,2,0,36,36,Fail
11506,DDD,2014J,561904,45,147,165,126,350,205,131,283,211,Pass
11507,DDD,2014J,563453,56,145,99,105,268,70,103,203,213,Pass
11508,DDD,2014J,563595,2,0,61,93,62,64,43,97,135,Fail
11509,DDD,2014J,563845,67,303,141,283,168,228,180,254,360,Distinction
11510,DDD,2014J,563847,0,0,0,6,0,0,0,1,0,Fail
11511,DDD,2014J,565006,82,240,98,65,87,22,47,73,31,Fail
11512,DDD,2014J,565209,123,14,50,23,33,51,65,25,53,Pass
11513,DDD,2014J,565446,28,0,38,33,53,17,41,45,46,Pass
11514,DDD,2014J,566300,323,139,105,282,245,233,119,278,91,Pass
11515,DDD,2014J,566553,3,0,132,89,47,96,107,385,148,Fail
11516,DDD,2014J,567176,0,0,0,0,0,0,0,0,27,Fail
11517,DDD,2014J,567285,158,191,105,77,80,208,105,214,187,Pass
11518,DDD,2014J,568103,51,0,29,27,9,75,83,111,289,Pass
11519,DDD,2014J,568297,55,2,13,123,26,57,49,93,66,Fail
11520,DDD,2014J,568446,119,262,112,188,192,244,199,407,216,Distinction
11521,DDD,2014J,569633,24,33,23,53,52,53,51,81,115,Pass
11522,DDD,2014J,569737,143,294,341,401,391,429,333,651,599,Pass
11523,DDD,2014J,569840,73,76,216,134,159,241,98,359,247,Pass
11524,DDD,2014J,570119,37,43,125,135,41,91,114,185,212,Pass
11525,DDD,2014J,570411,88,188,198,143,135,207,21,138,76,Pass
11526,DDD,2014J,570863,51,44,108,109,83,107,21,132,124,Pass
11527,DDD,2014J,571292,0,0,0,9,0,0,0,0,0,Fail
11528,DDD,2014J,571644,170,382,233,166,394,201,198,389,280,Pass
11529,DDD,2014J,572156,229,564,212,170,113,120,139,292,235,Pass
11530,DDD,2014J,572281,110,71,89,59,143,148,164,414,256,Pass
11531,DDD,2014J,572430,26,32,39,19,1,38,37,35,34,Pass
11532,DDD,2014J,572434,3,74,2,95,79,42,56,85,106,Pass
11533,DDD,2014J,572880,16,67,50,89,85,97,62,130,153,Fail
11534,DDD,2014J,573328,26,3,28,70,7,33,12,39,84,Fail
11535,DDD,2014J,573646,0,0,0,0,6,0,10,0,4,Fail
11536,DDD,2014J,573742,39,33,37,28,20,21,37,37,47,Pass
11537,DDD,2014J,573969,29,5,62,52,17,13,45,45,50,Pass
11538,DDD,2014J,574347,16,14,0,0,14,0,34,57,20,Pass
11539,DDD,2014J,574431,72,42,200,290,250,182,473,1327,1389,Fail
11540,DDD,2014J,574612,33,18,34,24,22,55,27,62,79,Fail
11541,DDD,2014J,574928,365,209,122,186,204,176,86,208,423,Pass
11542,DDD,2014J,575009,112,207,190,176,129,213,66,444,478,Pass
11543,DDD,2014J,575380,231,311,155,181,193,229,271,647,384,Pass
11544,DDD,2014J,575398,6,0,23,95,87,106,80,111,78,Fail
11545,DDD,2014J,575566,0,0,0,0,0,0,0,0,124,Fail
11546,DDD,2014J,575855,115,82,97,44,163,161,173,263,286,Pass
11547,DDD,2014J,575999,0,0,0,0,0,0,0,0,115,Fail
11548,DDD,2014J,576306,118,184,73,157,86,109,38,215,312,Pass
11549,DDD,2014J,576515,523,295,301,397,369,422,308,510,401,Pass
11550,DDD,2014J,576885,477,94,144,497,220,545,143,491,564,Pass
11551,DDD,2014J,577196,37,11,0,0,0,0,0,0,0,Pass
11552,DDD,2014J,577520,147,37,56,94,60,81,42,108,105,Pass
11553,DDD,2014J,577526,24,8,18,52,34,38,12,65,103,Pass
11554,DDD,2014J,577566,44,48,40,14,43,47,55,37,31,Pass
11555,DDD,2014J,577638,17,4,19,6,6,3,1,9,12,Pass
11556,DDD,2014J,577652,233,232,148,375,229,59,61,209,304,Pass
11557,DDD,2014J,577751,94,138,76,60,27,23,70,54,204,Pass
11558,DDD,2014J,577937,99,54,78,96,59,114,55,98,96,Pass
11559,DDD,2014J,578395,73,31,130,128,17,91,157,366,158,Pass
11560,DDD,2014J,578427,76,0,0,69,42,20,26,67,87,Fail
11561,DDD,2014J,578616,42,77,19,66,94,31,26,75,36,Pass
11562,DDD,2014J,578646,48,98,40,82,131,147,89,135,37,Pass
11563,DDD,2014J,578857,10,7,13,46,36,40,5,56,125,Pass
11564,DDD,2014J,579017,13,23,41,37,130,26,27,28,85,Pass
11565,DDD,2014J,579172,520,370,321,182,183,179,163,237,213,Fail
11566,DDD,2014J,579386,114,83,65,78,96,56,51,133,203,Pass
11567,DDD,2014J,580450,0,0,19,9,38,48,19,37,102,Fail
11568,DDD,2014J,580458,158,242,174,118,439,456,244,185,302,Pass
11569,DDD,2014J,580534,0,0,0,0,0,2,7,45,22,Fail
11570,DDD,2014J,582009,102,63,94,39,110,72,74,109,90,Pass
11571,DDD,2014J,582197,124,106,90,21,16,77,79,117,82,Pass
11572,DDD,2014J,582608,70,18,84,221,6,89,50,90,81,Pass
11573,DDD,2014J,584981,142,69,129,242,82,122,124,112,183,Pass
11574,DDD,2014J,585153,89,78,97,214,209,219,158,318,399,Pass
11575,DDD,2014J,585354,9,21,13,25,15,27,30,27,50,Pass
11576,DDD,2014J,585432,64,159,107,192,144,99,134,162,162,Pass
11577,DDD,2014J,585526,26,39,43,83,32,97,34,220,112,Pass
11578,DDD,2014J,585626,430,456,451,738,664,843,341,606,405,Pass
11579,DDD,2014J,585773,238,483,163,312,394,310,269,727,922,Pass
11580,DDD,2014J,585832,37,308,101,172,101,79,105,181,123,Pass
11581,DDD,2014J,585998,0,0,0,0,13,0,1,18,0,Fail
11582,DDD,2014J,586121,72,20,66,96,35,74,46,76,98,Pass
11583,DDD,2014J,586315,123,21,89,96,94,143,167,293,210,Pass
11584,DDD,2014J,586729,107,18,48,23,13,33,47,106,175,Pass
11585,DDD,2014J,586946,153,114,236,67,118,77,54,57,88,Pass
11586,DDD,2014J,587140,121,113,1,236,229,353,323,1379,1119,Pass
11587,DDD,2014J,587375,79,157,78,176,160,87,148,175,157,Pass
11588,DDD,2014J,587446,37,125,81,36,160,172,77,186,213,Pass
11589,DDD,2014J,587576,85,144,101,146,33,64,64,68,249,Pass
11590,DDD,2014J,587579,318,424,192,232,146,198,134,135,228,Pass
11591,DDD,2014J,587777,0,0,0,0,0,0,0,0,20,Fail
11592,DDD,2014J,588179,12,0,0,24,23,23,53,61,23,Pass
11593,DDD,2014J,588203,126,126,52,94,181,140,123,281,393,Pass
11594,DDD,2014J,588240,298,135,139,295,158,123,49,275,302,Pass
11595,DDD,2014J,589279,29,19,179,104,71,96,60,123,137,Pass
11596,DDD,2014J,589585,43,38,77,176,173,193,154,114,129,Pass
11597,DDD,2014J,590127,31,99,22,24,127,37,48,116,94,Pass
11598,DDD,2014J,590340,646,230,112,252,278,313,283,559,553,Distinction
11599,DDD,2014J,590562,5,9,45,71,44,12,54,42,154,Pass
11600,DDD,2014J,590616,14,15,28,43,15,44,51,110,62,Fail
11601,DDD,2014J,590753,0,0,0,0,0,0,0,22,34,Fail
11602,DDD,2014J,590886,101,161,111,111,62,135,77,145,130,Pass
11603,DDD,2014J,590920,141,160,42,64,83,84,24,149,122,Pass
11604,DDD,2014J,591540,39,207,11,36,46,23,31,44,176,Pass
11605,DDD,2014J,592214,278,161,154,206,5336,390,416,831,428,Pass
11606,DDD,2014J,592221,26,4,29,41,60,29,41,86,55,Pass
11607,DDD,2014J,592661,229,155,25,70,22,79,81,191,197,Pass
11608,DDD,2014J,592899,29,2,12,89,39,56,19,73,55,Fail
11609,DDD,2014J,593099,70,144,65,108,169,122,23,68,166,Distinction
11610,DDD,2014J,593373,62,52,75,15,12,13,4,31,45,Pass
11611,DDD,2014J,593556,0,0,0,0,0,10,52,23,25,Fail
11612,DDD,2014J,593903,75,43,46,90,31,39,72,76,70,Pass
11613,DDD,2014J,593976,13,43,22,80,117,123,67,165,52,Pass
11614,DDD,2014J,594033,116,7,108,110,100,157,74,363,267,Pass
11615,DDD,2014J,594048,138,33,57,77,22,150,43,95,88,Pass
11616,DDD,2014J,594071,19,77,93,82,41,107,39,107,226,Pass
11617,DDD,2014J,594161,80,193,104,59,91,87,65,197,301,Pass
11618,DDD,2014J,594329,11,16,1,8,28,18,83,72,24,Fail
11619,DDD,2014J,594950,239,155,54,209,269,66,61,257,104,Distinction
11620,DDD,2014J,595215,188,309,267,230,217,185,138,236,139,Pass
11621,DDD,2014J,595310,206,241,116,173,51,61,76,183,418,Pass
11622,DDD,2014J,595741,52,7,43,21,0,34,34,63,147,Fail
11623,DDD,2014J,595876,194,91,46,76,30,27,87,59,65,Pass
11624,DDD,2014J,595883,0,0,20,105,15,79,95,168,156,Fail
11625,DDD,2014J,596322,236,574,191,195,195,346,148,305,366,Pass
11626,DDD,2014J,596359,97,39,33,23,52,24,40,61,95,Pass
11627,DDD,2014J,596759,56,230,202,197,311,255,125,320,280,Pass
11628,DDD,2014J,597529,35,61,77,130,207,139,138,205,154,Pass
11629,DDD,2014J,597608,1,99,105,66,86,174,137,379,222,Pass
11630,DDD,2014J,597786,257,211,215,324,292,125,88,126,167,Pass
11631,DDD,2014J,598103,111,134,83,33,70,45,33,115,104,Pass
11632,DDD,2014J,598141,81,151,114,267,195,212,266,411,434,Pass
11633,DDD,2014J,598303,0,0,3,49,32,44,48,61,37,Fail
11634,DDD,2014J,598536,19,4,24,43,9,39,26,39,68,Fail
11635,DDD,2014J,599083,215,154,262,276,318,458,104,399,315,Pass
11636,DDD,2014J,599651,0,0,0,0,0,0,11,53,101,Fail
11637,DDD,2014J,599837,0,0,0,0,0,0,0,0,19,Fail
11638,DDD,2014J,600033,187,333,223,347,715,344,384,800,518,Pass
11639,DDD,2014J,600502,209,71,1,62,96,111,203,118,218,Fail
11640,DDD,2014J,600680,80,127,45,101,60,65,24,122,73,Pass
11641,DDD,2014J,601418,62,42,21,30,12,53,33,46,86,Pass
11642,DDD,2014J,601488,59,26,40,14,16,53,130,113,202,Pass
11643,DDD,2014J,602029,294,430,234,401,481,250,382,899,686,Pass
11644,DDD,2014J,602185,78,61,47,120,54,60,73,87,260,Pass
11645,DDD,2014J,602318,82,51,85,96,78,84,103,119,124,Distinction
11646,DDD,2014J,602528,170,42,115,134,63,96,63,90,122,Pass
11647,DDD,2014J,603224,893,422,141,681,372,99,369,681,473,Pass
11648,DDD,2014J,603303,148,62,112,61,108,123,167,151,120,Distinction
11649,DDD,2014J,603406,35,61,45,69,111,39,40,113,50,Pass
11650,DDD,2014J,603961,65,10,0,68,15,49,37,111,71,Pass
11651,DDD,2014J,604500,22,37,48,124,26,130,38,86,195,Pass
11652,DDD,2014J,604671,20,5,26,29,40,26,26,81,94,Fail
11653,DDD,2014J,604709,0,0,53,26,24,18,45,119,126,Pass
11654,DDD,2014J,605070,3,19,34,16,6,17,158,479,722,Fail
11655,DDD,2014J,605118,86,58,36,13,26,51,10,62,103,Pass
11656,DDD,2014J,605488,41,109,76,140,96,72,38,189,94,Pass
11657,DDD,2014J,605759,176,302,141,360,136,501,572,868,524,Pass
11658,DDD,2014J,605859,0,0,0,0,0,0,0,1,11,Fail
11659,DDD,2014J,605876,221,168,262,175,493,418,277,722,419,Pass
11660,DDD,2014J,606757,34,167,68,67,161,108,74,213,151,Pass
11661,DDD,2014J,606837,0,0,24,20,10,22,11,146,59,Fail
11662,DDD,2014J,607483,20,116,235,133,87,70,141,188,171,Pass
11663,DDD,2014J,607525,39,125,26,43,140,85,60,172,229,Fail
11664,DDD,2014J,607638,46,85,68,77,111,142,168,336,326,Pass
11665,DDD,2014J,607767,51,11,39,25,15,15,119,108,123,Pass
11666,DDD,2014J,607975,189,45,6,22,0,12,22,27,157,Pass
11667,DDD,2014J,608746,31,45,50,30,39,41,66,42,137,Pass
11668,DDD,2014J,608775,207,204,263,387,276,250,237,292,236,Pass
11669,DDD,2014J,608842,41,96,101,208,235,209,168,367,210,Pass
11670,DDD,2014J,609245,88,129,144,285,189,161,132,296,220,Pass
11671,DDD,2014J,609556,134,119,76,138,110,100,127,255,142,Pass
11672,DDD,2014J,609655,0,0,0,0,0,0,0,2,58,Fail
11673,DDD,2014J,610197,50,0,260,170,2,133,102,121,127,Pass
11674,DDD,2014J,610537,0,0,0,0,0,7,7,25,9,Fail
11675,DDD,2014J,610828,82,74,145,62,319,254,139,215,87,Fail
11676,DDD,2014J,611013,2,0,37,19,7,14,36,57,48,Pass
11677,DDD,2014J,611159,9,60,30,62,43,23,48,134,94,Pass
11678,DDD,2014J,611790,65,56,92,31,89,109,60,185,81,Pass
11679,DDD,2014J,611800,452,528,63,126,54,89,74,136,445,Pass
11680,DDD,2014J,611865,0,0,0,0,0,17,0,24,26,Fail
11681,DDD,2014J,611982,31,12,29,24,8,9,53,109,35,Pass
11682,DDD,2014J,612443,7,0,20,8,47,5,0,0,4,Fail
11683,DDD,2014J,612717,80,217,107,102,58,97,172,149,368,Pass
11684,DDD,2014J,613910,0,0,0,8,0,4,9,18,59,Fail
11685,DDD,2014J,614791,23,12,23,16,5,30,47,77,19,Pass
11686,DDD,2014J,617850,0,32,27,55,29,49,66,108,213,Pass
11687,DDD,2014J,617952,20,0,0,84,0,50,159,239,253,Fail
11688,DDD,2014J,618737,34,114,45,121,80,87,136,163,155,Distinction
11689,DDD,2014J,618989,623,528,192,480,299,486,293,976,705,Pass
11690,DDD,2014J,619055,0,0,0,0,0,18,2,51,55,Fail
11691,DDD,2014J,619907,95,105,63,60,68,49,39,101,84,Pass
11692,DDD,2014J,619910,475,337,212,397,194,143,186,566,436,Pass
11693,DDD,2014J,621001,0,0,0,0,0,0,0,24,50,Fail
11694,DDD,2014J,621659,0,0,26,23,87,102,40,93,126,Fail
11695,DDD,2014J,622384,0,0,0,0,0,1,0,27,38,Fail
11696,DDD,2014J,622555,39,32,61,68,85,72,25,117,50,Distinction
11697,DDD,2014J,622626,22,38,13,72,48,38,8,60,14,Pass
11698,DDD,2014J,623190,14,2,118,50,46,32,46,50,48,Pass
11699,DDD,2014J,623225,170,300,84,89,85,108,162,261,281,Pass
11700,DDD,2014J,623276,51,107,39,79,72,146,40,108,144,Pass
11701,DDD,2014J,623289,143,214,168,49,138,113,75,120,170,Pass
11702,DDD,2014J,623641,28,128,40,36,29,53,55,207,33,Pass
11703,DDD,2014J,623864,28,39,50,90,61,54,15,174,55,Pass
11704,DDD,2014J,623937,197,379,169,218,56,104,126,245,189,Pass
11705,DDD,2014J,623968,880,201,307,572,236,143,292,688,145,Pass
11706,DDD,2014J,624891,153,151,39,70,88,115,95,154,365,Pass
11707,DDD,2014J,625283,60,72,98,54,29,86,41,83,47,Pass
11708,DDD,2014J,625467,385,200,207,466,402,417,434,1377,1454,Pass
11709,DDD,2014J,625555,14,18,68,71,87,79,25,203,125,Pass
11710,DDD,2014J,625765,16,7,17,18,41,17,15,53,36,Fail
11711,DDD,2014J,626132,678,924,249,501,304,366,387,553,416,Pass
11712,DDD,2014J,626179,79,109,46,70,15,30,59,193,63,Pass
11713,DDD,2014J,626630,25,5,23,63,14,61,57,75,56,Pass
11714,DDD,2014J,627097,30,42,39,27,14,43,23,56,46,Pass
11715,DDD,2014J,627236,164,61,103,183,143,241,66,225,226,Pass
11716,DDD,2014J,627295,17,303,61,146,226,141,100,179,55,Pass
11717,DDD,2014J,627453,10,42,17,62,38,40,53,48,96,Pass
11718,DDD,2014J,627476,156,60,37,123,34,73,64,138,284,Pass
11719,DDD,2014J,627695,62,0,22,108,71,7,114,74,72,Fail
11720,DDD,2014J,628259,147,91,18,37,36,43,41,109,122,Fail
11721,DDD,2014J,628390,117,260,177,68,99,196,80,289,243,Pass
11722,DDD,2014J,628437,236,241,179,159,156,216,39,228,96,Pass
11723,DDD,2014J,628519,80,18,19,31,11,48,113,100,123,Pass
11724,DDD,2014J,628593,94,282,133,116,83,107,118,235,302,Pass
11725,DDD,2014J,628631,60,9,52,14,42,93,33,37,65,Pass
11726,DDD,2014J,629309,462,804,351,369,415,600,330,644,764,Pass
11727,DDD,2014J,629379,114,205,139,43,61,60,58,122,193,Pass
11728,DDD,2014J,629703,489,561,360,702,709,504,572,761,426,Pass
11729,DDD,2014J,629878,60,109,76,316,118,83,106,232,144,Fail
11730,DDD,2014J,630328,0,5,59,51,2,62,40,61,55,Pass
11731,DDD,2014J,630380,66,170,22,20,83,84,17,63,105,Pass
11732,DDD,2014J,630858,138,302,72,102,125,196,66,99,129,Pass
11733,DDD,2014J,630900,36,0,51,121,72,191,125,394,200,Pass
11734,DDD,2014J,631055,57,97,56,65,133,36,48,111,30,Pass
11735,DDD,2014J,631240,61,21,80,27,51,99,37,81,85,Fail
11736,DDD,2014J,631603,60,48,52,42,33,56,43,109,86,Pass
11737,DDD,2014J,631835,118,262,169,255,162,141,121,286,200,Pass
11738,DDD,2014J,631998,41,204,73,59,78,34,20,172,131,Pass
11739,DDD,2014J,632093,106,294,260,235,131,364,189,335,413,Pass
11740,DDD,2014J,632314,20,35,19,20,13,19,131,47,169,Fail
11741,DDD,2014J,632645,109,105,54,85,55,33,28,91,59,Pass
11742,DDD,2014J,632831,85,0,47,22,9,16,52,47,31,Fail
